,,二级分类,报告期,number,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务
58,0,核电,2004-12-31,3,424.7834698425786,22.65012642971502,134.8977661541449,289.1997598054361,245.71723280516176,223.0671063754467,47.69087857448128,-2.16495244281903,-36.3357061234322,75.08712774049641,9.78229376460949,13.433853522994443,11.923797446388459,22.899230043142467,6.983856322581015,9.769299026605614,2.3552650906324337,1.8538242750817033,3.475959541292781,72.48434658781879,14.476663375085145,69.3989274529246,1.146956517534165,0.0675862252765986
59,0,汽车,2003-12-31,24,123.19382651791148,29.509613437938317,52.15013289089949,62.07324990031276,34.27471160438239,4.7650981664440755,13.353235389151216,-12.545090462058742,-4.6507894257353515,146.27944877299205,16.056253230944,13.210971759432137,11.528714229129198,26.029257948520204,10.870403037208792,19.698680811255002,1.3387901641401398,0.9688071071890821,5.389489675603579,49.93338056255845,89.89349051488469,38.95456444278472,0.722935052035222,0.44929422515712736
60,0,汽车,2004-12-31,27,372.70752516290986,74.91245087177836,66.70589654698846,267.04735433435513,154.92349940236664,80.0110485305883,20.386155623121955,-20.495035684636594,9.111297039374326,335.6509022855316,7.638837657070507,7.495477096213854,3.7919811461717243,10.957677135784257,4.3273424047400395,8.1859092069718,1.1025963234007758,0.8026538444403039,3.0182063745558327,64.88846985032565,88.1126853835297,60.70643681539726,0.5276955407675079,0.35744513624202134
61,0,港口机场,2003-12-31,20,106.55261987182008,12.159696546067666,52.611654759451405,44.66438338891989,35.763060926382735,23.603364380315057,9.704481083950336,-18.163144536509442,8.098364935936383,20.56584747885781,3.7196942283714884,2.662613691249935,20.23438483212822,8.941953301031496,5.137971839944764,4.736259622318484,1.529144650959775,1.4422303913898247,10.256436868758597,40.84829246015768,55.252157107960954,38.41669095591359,1.0168304892853395,0.44098680645615174
62,0,港口机场,2004-12-31,24,193.00554559874354,22.585607996039364,75.84550818751629,100.52720567509377,80.48479086923905,57.89918287319967,9.657315789808516,-31.391051032869537,25.781332104484584,40.675034219691604,8.064372001392268,5.808811713504821,18.303899233895077,63.13387091905537,6.097106421986711,6.002733643039104,0.909824809260968,0.839631902654979,17.4739241361493,49.80131777247626,57.65492307923376,46.903284209802386,0.4634890005995816,0.22344678845723823
63,0,烟酒,2003-12-31,4,65.8123048843271,7.51008970775494,32.061985961276456,29.03929921899614,21.632565368601295,14.122475660846359,7.9457150380582195,-4.991367957911021,-2.7648141113455953,48.50582873122448,3.1673472886561447,2.3254054348999817,6.561050898569402,12.933910727610751,5.345180516011004,6.529840463329997,1.5690515326338523,0.9421352526792969,2.977115961951756,39.33279282256582,74.79123051564218,35.261494318471414,0.535499504981175,0.3228776032861309
64,0,烟酒,2004-12-31,5,78.34310516911304,8.115668771502492,31.667846885730548,34.38950791024008,26.454315190126977,18.338646418624492,7.450788413271177,-6.300078233229371,-1.0473825967921724,56.417403728445876,3.7393615215008027,2.8446764535667612,6.507065440978744,28.3693612849915,5.247564977139524,6.3826900730077245,1.1981704630053522,0.668852343664178,2.4676053982042467,41.00902417464076,79.03744975147094,42.47838240323185,0.33206646115788696,0.23930445567912878
65,0,煤炭,2003-12-31,32,497.21928252371833,60.197747095055504,128.86575549640708,321.13293398657294,286.27862065712714,226.0808735620717,65.65108457678345,-41.91159364622189,4.636341952109065,156.50622712166856,14.920173783436976,11.21057628525172,8.06261867351494,21.130261428752377,4.357860513758126,4.830576716764618,1.0995279984063109,0.948589430734229,6.275925788790646,58.74328145077226,55.54227663576493,57.710161552411975,0.5628886442779328,0.2543841194246378
66,0,煤炭,2004-12-31,40,644.0085712926625,67.25182633227624,175.69823289612114,398.4668554878638,330.5114391166145,263.2597793776799,103.1556842655878,-87.42614399201628,0.912809565660327,230.92665243386924,56.23781753173076,42.338588097475125,17.727912376892423,39.933209964803815,8.105426699425214,14.311666020825653,0.9468441249276435,0.8130164960828582,6.646975523783893,60.94467773737165,54.445487759578725,59.90509728767246,0.5052811992202152,0.236305934679128
67,0,物流快递,2003-12-31,4,29.561632831513734,5.559496428028719,10.750711071774028,18.270992146093835,8.134312980179935,2.5748165521512156,2.471085949785108,-1.7552515708457908,1.3119590918657709,38.09113795367228,4.092083755390148,3.293086501102308,8.753434887346009,46.23285645182367,12.8834278609551,26.904183763148954,1.2648158750449423,0.8843681131522,5.437183018849849,60.09659167761126,94.40407166219092,44.052218201549366,0.45863125937911187,0.25121084210053163
68,0,物流快递,2004-12-31,6,27.483880938745656,4.0495144397704825,8.894369300127066,18.180907890436792,11.337271471178742,7.287757031408259,-2.5134700935522627,-1.151366541397286,1.575831951019365,27.892834841911675,0.34424431641303205,0.3169355831404723,10.427277020494111,18.89870442747683,2.7319419733280985,10.786192972947338,1.118638493988438,0.8011704587753679,37.99195031688096,65.32487262087795,98.08523719776939,55.92642446007711,0.3744203445882737,0.23013591893688914
69,0,环保,2003-12-31,10,19.73464976607503,2.499215982463688,8.82569273316506,10.474017889048515,7.630178539274618,5.13096255681093,0.6622869874833488,-2.186494930075441,0.6991672255750854,7.301391870856085,0.912894709513933,0.5734613039668797,17.902365785593226,3.9578901155229835,5.716546611002067,5.440348463964173,1.1047608170391365,0.9336097285509851,18.057900952437166,54.241329716639676,73.84789886129845,47.92517537820468,0.4940912935164006,0.2990927957425449
70,0,环保,2004-12-31,10,25.969632308736486,5.176427419418177,9.935076101548564,15.584362555622933,11.9762823269389,6.799854907520721,0.8767402359311033,-3.699649305611334,3.945124587151938,6.8164831424351835,0.708815180441241,0.0911177553443604,-6.260000900279785,36.51072683663507,-0.24140509193752013,-29.226900433225477,1.672405673796139,1.5011531044497928,16.378298560036036,69.24031526776989,59.49831387628949,51.332513356062066,0.950642547400091,0.29878487956032107
71,0,珠宝首饰,2003-12-31,4,7.946573622036828,0.5987675375097519,3.464934760908286,4.136067523701041,3.567436781095801,2.9686692435860493,-0.0866134922246938,-0.4502382847740858,0.46449499062909333,1.6055401325372296,-0.7319218963661533,-0.6974343342138448,-46.25249309993174,-10.690033661005474,-5.58011658801886,-23.389829503468295,2.8066502088429157,2.007223641361335,13.019819008386344,46.18443112265468,85.54141549287144,44.668131228013124,0.9422195502019823,0.5639552167263996
72,0,珠宝首饰,2004-12-31,4,6.8328349583950025,0.6435524037018683,3.003281016061595,3.6359007869210505,3.041693861633912,2.3981414579320437,-0.05466079728789088,0.11686583368214223,-0.003455228298436669,1.8521635772946685,-0.11101728520596464,-0.48657781480783757,-43.987530501829745,5.983764427350247,-4.780578684812456,-9.06990930957507,1.9199719042258334,1.1391157393357547,1.2400701442672821,50.6934823896266,87.8219143835216,46.70648190731226,0.3570527228891681,0.2973206516342005
73,0,生物医药,2003-12-31,2,33.62162293609461,10.871478350671165,14.399000877154052,18.926995784491,16.17492042238346,5.303442071712297,0.6495380661877572,-1.9759233829392202,-1.947303413036045,13.724621534845376,0.21451009768645168,0.15917740017557708,1.6373089289906653,51.14229749314987,2.539222645028911,1.1650673534595297,1.2275814422810978,1.0675705797860027,5.795084644808613,52.901100752682225,99.10007367127852,47.95151339889307,0.5149781562441824,0.49478943195213165
74,0,生物医药,2004-12-31,2,30.882747975892677,5.335478385666621,12.409795309400273,17.846629449208073,15.31225639799819,9.976778012331573,-0.07385537846712648,-0.9924086469980158,-1.2499507924843882,20.5190042946403,0.3693164035855965,0.40991213146588557,2.1649052681059997,49.46495992109575,3.3010865005570524,3.1733256771095633,1.201066349665314,0.9698897309702621,6.185738570511446,54.47436857727472,98.38032986776896,49.68926567054568,0.36330984016846135,0.2576493920515715
75,0,电子,2003-12-31,26,77.80644421716637,15.981082441779986,24.106556418605404,50.84448947207846,25.99873839554229,10.017655953762308,4.825902796985598,-10.840148765836636,7.8570841280354635,70.33714793294274,3.641240984124414,3.356169894399164,6.642584024153767,51.5200736745564,6.199067852488795,10.400457884325196,1.3845680744975901,1.0100377904702094,5.225853250033713,56.640711692176865,85.33138592940868,46.533450845422834,0.5635556518651132,0.3549648624339521
76,0,电子,2004-12-31,32,201.37700814487656,44.02767001525091,43.35835563388962,129.0343149816243,71.02847914421369,27.000809128962786,10.557714644508334,-15.841010969389913,15.976640355136414,171.56130697975743,2.8936701292407117,3.3421838719343637,3.5438920625779993,19.799545599006628,4.1316943332682925,4.0584172112664545,1.2819740270285724,0.9694528928799832,3.417009231615901,58.47365430887407,84.60336666144633,54.33360017414947,0.5428140828145473,0.3832893451812259
77,0,电气,2003-12-31,20,35.84098658800464,5.659946653379942,11.273565321875845,21.896811704967607,9.877691348112418,4.217744694732474,3.645050955582839,-1.8480109119661106,-0.9529084458065133,16.804547918345474,0.7953529846756011,0.5873163788397208,6.57321358398022,20.341301611651847,4.6928479088337145,5.374423344332399,1.3765999780690128,1.0695057492903108,2.1682695179230436,54.005137471346934,94.85054494222294,41.25513798818096,0.4424658070680049,0.34880385015604987
78,0,电气,2004-12-31,25,575.1676905736492,133.9193630827967,91.659370835391,420.90861788201477,168.2131323931806,34.29376931038386,27.403919802172886,-19.340796998401714,26.275041775119742,255.8069370857628,15.218609074778701,10.119074707776075,6.499958773179174,34.19047829952054,4.604723213799987,4.677558909910577,1.191159692119721,0.9259268364179049,4.056677019919466,69.4891376460075,88.3575382768951,59.3764405945728,0.41219584295864187,0.32433996162535406
79,0,盐业及其他,2003-12-31,1,12.827702824200001,1.4610885823,7.9712269038,4.1064759204,3.6798471113,2.218758529,0.3080320566,-0.8162300721,1.1617654652,3.4828544727999997,0.488965425,0.3240431475,14.0392,15.9501,4.8744,4.1495,1.5685,1.0499,1.2907,32.0126,100.0,31.5838,0.3577492260460887,0.3558010836108055
80,0,盐业及其他,2004-12-31,2,36.36498908187066,5.229773753623094,11.475476072493688,21.478316449679635,14.972433900516972,9.742660146893877,3.2385520796252374,-2.0839173091122865,0.6851951810045673,20.900125312696694,1.7535162805628564,1.0035997604312121,10.111747087132304,22.532614868633967,6.043306191132848,5.7796241618904185,0.9763926617553215,0.8130261489083129,0.0,58.47271480001552,78.89397797940227,55.76003112166643,0.3428919455075894,0.24377182565070288
81,0,石墨烯,2003-12-31,2,20.476824121527667,3.1173820901957265,9.312915815470493,10.921725441004963,7.699074002727016,4.58169191253129,-0.8058504970150715,-0.5750539994372262,1.951931538182953,3.8454275303524907,0.3156089735711157,0.1816551097384899,8.950415386165158,13.301861070948918,2.4840967049234495,2.281689164117417,1.949702007990696,0.7846063315057739,0.4734551198678591,53.13670469841712,83.98323645095736,45.35103971861014,0.3678229627744244,0.29438090302396075
82,0,石墨烯,2004-12-31,2,20.435268395120545,2.7507528198085174,9.508208944295934,10.700733032139116,7.012734611917571,4.2619817921090535,0.8157629856019788,-0.4540847272591073,-1.2215441799673599,7.311395660573449,0.4368083642865294,0.15229458678378072,3.7618253990623742,115.0111609645786,2.227242865334814,0.05553532979646825,1.9817368290770827,0.7603490309534291,0.7284187009523327,52.63440684429126,83.20109807635927,43.1850940814269,0.3163932725780416,0.25191392843015353
83,0,石油天然气,2003-12-31,11,4700.893456726413,223.5625926616656,2124.7261887226628,2109.1777974492416,1449.7712792570123,1226.2086865953472,917.5373696138068,-659.6699450317453,-260.81966161315063,3790.040872862731,518.779724033532,332.73452284680417,15.466617602560165,25.7031378873019,11.387882952527267,12.359113434654102,0.7453676312231279,0.4508193974744427,6.061504001884543,45.33862011050381,70.06363142007068,42.09158618308271,0.2584544820067979,0.10394535027705631
84,0,石油天然气,2004-12-31,13,5296.855122250236,222.4830387123423,2463.8257295835692,2380.3807925691117,1595.7245005922773,1373.241461879935,979.3657213967011,-926.2276688161876,-45.268644912487865,5095.176952139482,830.1522181648639,521.5139202705464,18.68879951722213,34.892338706297444,16.116785907752416,17.230523430365736,0.8462126582232569,0.4698568505210134,6.924586031575514,45.166744650604095,68.06390015255614,40.14458271432869,0.19103311478298637,0.09815459214374601
85,0,租赁,2003-12-31,1,14.349548533800002,0.6652546408,3.5432073060000002,9.3640659194,7.4291016297,6.7638469889,-0.0712764961,-1.6171235674000002,1.548651262,3.3945849626999998,-0.6973106855,-0.9824428255,-20.5419,31.8484,-5.4912,-21.2723,0.6612,0.6094,7.3245,65.2569,73.6824,67.7077,0.098422315432429,0.07104335301845312
86,0,租赁,2004-12-31,1,9.9169320586,0.6658077195000001,3.7421946299,5.2709595566,4.355379678399999,3.6895719589,0.6329222195,0.21306721260000003,-0.8454363534,3.4853136427,0.1312829496,0.1053018552,3.7667,2.6727,4.1226,2.6006,0.9848,0.9144,6.8812,53.1511,89.1108,53.7862,0.14526019003141882,0.12631622617295798
87,0,稀土材料,2003-12-31,1,5.6838564687,3.0842236613,3.2661838675,2.3349248301,1.8994242824,-1.1847993789,0.1139397273,-0.5547867670000001,3.0569082272,3.6286786643,0.33626240890000003,0.2864922463,9.2668,13.3143,10.3288,13.3574,2.1467,1.9318,7.8984,41.0799,97.7986,36.7706,1.3664067148170047,1.3209091879706933
88,0,稀土材料,2004-12-31,1,7.2278000426,2.7191318882999997,3.5202957765,3.3758400639999997,2.8441967415,0.1250648532,-0.1577691093,-0.6923660151000001,0.4850433514,6.1963271227,0.471962462,0.3762059529,7.6168,70.7599,8.4915,10.6702,1.7161,1.4542,7.6767,46.7063,98.0183,44.6885,0.8345107507980194,0.8054682202799996
89,0,纺织服装,2003-12-31,17,80.74672385524624,10.629641016184468,31.821443664403187,44.20956217617916,33.72596436790503,23.096323351720557,1.6995988073553612,-15.226810250516355,17.407350152315328,50.21720643717586,3.772191323221656,2.618271720254726,8.731278515801392,33.59654484161497,6.765466179840718,8.655670275218682,1.3859403539250792,0.8587559934238892,3.0530866014954032,52.10199989591615,78.48849466067726,48.834895823962434,0.3317041452465926,0.2378721657781999
90,0,纺织服装,2004-12-31,18,55.28938413517248,9.128585867039225,23.769546092039786,26.73233054675495,22.328322272732404,13.199736405693182,6.55489749159819,-7.906104347858637,4.536012560020962,26.13427472573404,1.7181130072997641,1.2229529923522897,7.458063593981075,20.56245853162128,5.441403596239701,5.6956806030351945,1.439047370521654,0.9335052228320109,2.628678181139383,49.45176272096293,86.25531445324438,47.12671606569912,0.49293491960293195,0.40633770203328384
91,0,航空航天,2003-12-31,10,546.0412895612169,120.83320662644171,139.78584158349707,378.3543331206982,131.17396472267342,10.34075809623163,36.403046084701124,-30.188462873796052,5.639488468773473,178.25360317613638,10.516989594324928,10.45544099037927,5.857680758548179,8.980752753976086,2.7456550405229376,5.881071819227294,1.880975429017344,1.473684311833248,0.7974546100588711,67.51234528704414,53.46962663386387,50.02288578741109,0.7587668961007688,0.3131981028793201
92,0,航空航天,2004-12-31,11,559.3852733157551,107.11247532868038,126.04267061291105,403.1748520314536,135.5598132879608,29.12187759328908,14.05790427986857,-34.59890948415856,5.019855062295183,211.3874125901319,10.646423767530646,10.566477010671584,4.975204675563558,10.67440825425483,2.447406395132213,5.573922209025757,1.8696032048337106,1.4218165410436077,2.316429358066371,69.05616479672004,53.81769509648224,52.25256618366938,0.7719496344464244,0.29462078463894686
93,0,证券,2003-12-31,8,15.320723088119532,2.462067579783443,8.843037594860707,6.156485180078546,4.2156131782778274,1.7535455984943846,1.4713695885897766,-1.0504679384826148,0.2748626327649702,20.94436803468281,0.3319792725965244,0.1838110020377563,-8.104033420009383,6.024838125551068,2.0142985731611622,0.6189264153049286,1.3049538812419188,1.074398588426341,9.617048078708466,41.05993845980473,93.85506220796333,34.514641014965555,0.506472311827626,0.38025538488346244
94,0,证券,2004-12-31,8,16.54591412407474,3.4111258442982404,9.10823842757155,7.044469261531326,4.0957432209380515,0.6846173766398103,1.7546774125154585,-0.1924710479703741,-0.6048419775773921,32.423838809728046,0.3487520492298548,0.14543457314584912,-12.55441486606301,19.67319811315911,3.1479204799950944,0.17686269597996374,1.446145029361837,1.1384253329823681,9.964419597756137,41.328645430440595,94.14804043350298,33.14413486634108,0.7091414220987744,0.4492742044218553
95,0,贸易,2003-12-31,15,264.4595347144248,26.482576247587083,50.36898802919135,202.81991612367702,100.70663113845352,74.22405489086644,-3.4155780475267474,-7.668475082336512,14.894873417563812,638.1763249424774,2.2529947057205093,4.876861445249568,1.3601267543039395,32.67853373223116,2.966327116326284,6.379851008840244,1.170693004284172,0.8872811841652641,14.147420375078761,76.22507329279442,85.66967805874123,65.6996095603818,0.23000789680969672,0.16042946312423015
96,0,贸易,2004-12-31,17,266.6357527481123,29.88327986106547,45.01737873867837,208.62510987222933,98.84774307700286,68.96446321593739,16.896063295398303,-24.12660921211857,13.057612637987067,714.6050603591655,5.226693686200306,9.654328038449533,1.3168056399614472,30.517610312645928,4.893912647383258,14.753093950983724,1.188130137105837,0.8475360364546926,13.598415637759384,77.50404274281645,80.11653127128429,68.00668190202661,0.2840302561522295,0.17461204985540596
97,0,轨道交通,2003-12-31,2,230.88116791571326,25.09060305463084,80.90737276131925,137.91995141819632,63.64363741292969,38.55303435829886,-2.393505128693297,-9.910583832375659,9.720455160905452,135.45718345514467,0.7591385066857562,0.3067079117578736,0.562776478423818,1.4870837908551853,0.8394005901274209,-0.16678535449189805,1.013810526351861,0.65976284475854,2.7108265322625273,59.7874242435378,91.07942651397362,44.31491126249024,0.2259443119129454,0.18048353537268866
98,0,轨道交通,2004-12-31,2,244.54360643369012,27.006493069948938,69.91944338142365,159.26699860078645,72.18690563703132,45.180412567082385,11.349337669965745,-13.128546340899934,3.792095606660453,164.32802623629675,1.6898076619893563,1.0515200909796039,1.0275956757837696,20.1744784980693,1.2453477760254714,0.758805895480227,0.9176002871824702,0.5455648319052175,2.9291076020958697,65.15027678927757,92.23827094027263,50.78699701606129,0.20190411858170187,0.1694464347132068
99,0,软件开发,2003-12-31,6,163.15078049244238,45.12473433959353,32.18075118094785,101.33621698156189,80.4596972556675,35.334962916073984,6.200884127965929,-1.5580933989149193,16.594058417832237,123.00692305465958,5.561497509307569,5.116307873139009,5.241722041781819,83.52835783305622,7.167506633109857,10.761142866193154,1.6471100114810637,1.4500957598014967,10.532938268670673,57.12169413390412,82.62493959406012,62.96930157617703,0.9184726289140708,0.7354982177485071
100,0,软件开发,2004-12-31,9,172.64069212662886,35.241581499739716,35.32975854555071,108.16299337058233,80.13148154316549,44.889900043425776,4.5187830802058935,-6.609590176449471,-2.439759282745013,165.4442435822387,5.432776577352591,5.723451319066713,4.156550966800068,32.11037793753489,6.998288041935007,10.152840434546786,1.4532300882879583,1.234355638318281,10.836842567005887,57.33573813220489,84.32283962115275,60.567901674074974,0.7166438399968224,0.5552394040218183
101,0,通信,2003-12-31,8,2161.764653931608,101.61889523643416,1012.7704996134062,1141.6667627780168,600.8257433118484,499.20684807541426,261.9538908887349,-259.6127545891261,-37.979390123598115,608.231085334925,152.89054708150485,118.52165438159635,22.77439828384843,26.803524351992095,8.816748988517157,12.530798989326215,0.6736226784496511,0.6354010847745548,20.07800410962054,53.3112584214774,53.122162153532784,40.74982737628433,0.3285128119480158,0.16531930602178313
102,0,通信,2004-12-31,8,2798.8777229518423,139.14727786596177,1095.1028384591584,1649.9658451455712,1028.7420881542523,889.5948102882904,420.43942642191155,-368.6655354673323,-51.801539652177716,965.0120244181156,170.43255634799635,136.69049696195083,17.410749457634825,246.68265726240145,8.564765412097538,14.182832646177353,0.4516324454346701,0.4245322157048682,25.112110219351113,58.30845801779821,64.53340632535254,49.15539767720483,0.22657948870575886,0.12952570634505245
103,0,造纸印刷,2003-12-31,11,56.19616756422632,4.973556246465164,22.512294056444517,28.987604278995146,23.762695804784883,18.789139558319718,2.724985249600703,-9.559792113922128,7.548129143352501,29.657296223573816,3.703048503556257,3.213661971256176,11.684031154541696,26.586585539115816,7.404662233912302,11.044235910348696,1.0844808044728758,0.7329354901654268,5.239977072224638,53.474532685174495,67.63910831921281,52.3429235947607,0.3574903556715328,0.17258788857455623
104,0,造纸印刷,2004-12-31,13,109.4621808971414,7.704144346886489,34.38022177472297,69.57922597399897,58.365313743606016,50.66116939671954,5.870462575555182,-21.50266160229566,18.53889085010504,45.16445385757311,4.719352807745992,4.329607509184822,9.583266790448711,21.988562867381763,7.0692257087140025,12.125786097011801,0.9173629644728675,0.6709735315535961,2.83043590790638,62.218633082622546,62.91509891170026,61.03590797241233,0.34545549513859425,0.1424633451706797
105,0,酒店餐饮,2003-12-31,2,9.624955160152194,1.8623806739470867,5.551983084651028,3.8178100548727576,2.995316208403267,1.1329355344561804,0.7118969019056132,-0.5308809044902003,0.3440124789147887,3.511391513132502,0.4493850216308578,0.22154219965105265,12.246038650397724,15.137040785972156,4.536729384983767,2.9732670589794408,0.9654202521901574,0.8824012917927293,10.524213240289233,37.31189878155235,72.2129640548861,29.197813109338277,0.6820630921338271,0.4622515805140597
106,0,酒店餐饮,2004-12-31,2,11.794919404614866,1.4265105250497419,4.6072383838840985,7.009120669977886,6.138419091036173,4.711908565986432,0.7706303231508311,-1.2288620098372889,-0.07662492878242788,4.207925142380631,0.5378063316338142,0.33148024254224606,12.864148042958861,19.483867995831748,6.734387251829797,6.12066623404094,0.9001945530665413,0.8438992267030321,10.395227539024654,54.02144702060631,79.77340666637971,47.64208459774039,0.38921688216817696,0.21144472463714858
107,0,钢铁,2003-12-31,38,619.0463061467733,45.8465724185027,314.869298765101,253.95782964220083,119.049220348896,73.20264793039331,67.27401909710423,-50.36901004619446,-5.672000177498247,438.7107726718973,51.75274269685552,36.07052683400568,11.137105381411436,48.574925895443634,9.449638375789641,11.534955948027964,1.1950951501768212,0.8183154596974958,5.60680645933029,48.7283624231536,70.47864291785606,37.933487707746686,0.5714584256920856,0.21783134006375038
108,0,钢铁,2004-12-31,43,644.0073886225412,63.22750286935522,311.3234323961888,288.1530415179849,144.79197935621198,81.35483111017082,70.04571993718798,-61.76288197701364,11.116876067156303,549.4171095287353,64.32908528006985,46.906306744055016,9.586060224542823,47.681940971089595,10.697892489798477,15.350634434372559,1.172323810041026,0.748305056044416,6.287004660173778,53.21241408715521,74.22976658841101,43.93590278244168,0.5209008557766703,0.24637495952178992
109,0,集成电路,2003-12-31,2,56.03457811534926,5.870724296243253,16.786369069923712,38.90721364832003,32.078656442865785,26.207932146622536,-1.5104651049977735,-0.4649423735308428,1.8208711385272263,17.173274156000033,-2.0195285804122816,-1.7268841192411226,-10.928680979867645,-14.593991633217627,-0.010895420949064427,-9.369415915122314,1.3138204582243382,0.9127245786444604,0.9783280201459031,68.84199221388708,93.96894009426398,64.89832165417066,0.18317972253985254,0.15201541462441928
110,0,集成电路,2004-12-31,3,54.13162607668505,4.831770014322091,15.836303966916494,37.82056478600015,28.861178352192795,24.029408337870702,4.194772185370172,-0.35479282281877084,-4.60059192091693,24.34066314053421,0.1357658755077265,-0.021290122215379643,1.4783951426816246,45.64677274964128,4.06200435701499,0.5895669278265405,1.3891255691165543,0.9257589477323998,1.9002764004114776,68.64285815856894,85.18335337737025,62.984134700679085,0.16029018012771795,0.13073282991009805
111,0,零售,2003-12-31,26,42.85894211492734,5.593530314459944,10.945802875869973,29.516608250568513,21.044139149916273,15.450608835456327,1.3206834474291926,-2.4868903630179204,1.7804297220231124,47.94772868522744,0.5531645514718687,0.832734844355816,2.0858705718668817,28.99855326928386,3.9342967891593266,4.914693069918965,0.9111497796328419,0.6083045840698953,8.099164775263908,61.82138542875206,92.87963091519163,57.35626643801713,0.30133637447435213,0.2602289274487338
112,0,零售,2004-12-31,27,105.79363090945473,14.523774077513439,18.98810523009658,67.41364583921917,47.3190214852417,32.79524740772827,5.996911824228243,-5.815054837740723,1.258219102163698,156.61038500630292,3.1001480735571447,2.406115722217334,2.4619287221947297,11.29014672351733,4.084065278583344,4.13598518246291,0.8743698877278807,0.5983518308561718,5.891993266537671,61.46623532082469,92.41315022038346,61.56208198729743,0.2922752440891013,0.2553523427794196
113,0,食品,2003-12-31,11,364.87277018116794,44.54608536948616,112.45276911385761,213.31613723796514,139.74046069656336,95.1943753270772,18.228054728815945,-14.942751873761363,-4.186954311958701,278.13438001367257,10.142216517034699,8.075285164875737,4.698550844200751,42.345742799872646,4.102837474259809,7.276139015231182,1.2352764228773465,0.9566218057025903,7.073857489304446,57.29302941370266,77.8988811407327,54.08209587996012,0.39279520109687943,0.23557708698323632
114,0,食品,2004-12-31,11,514.160048842439,104.03150211739914,131.5473093795632,339.15430653006666,256.69243765438955,152.66093553699037,-48.6389100115378,-5.4541539814068205,109.98664153919692,382.98989594760445,10.622045238136971,11.291763162057194,4.053257719345045,28.466129183622904,4.02186778385683,7.533614037994095,1.2829160879354922,0.7739075581290857,3.589472640542694,63.71768297771073,80.9855482562742,63.468240638742564,0.4527177974131357,0.31449011849122593
